Key	Parent key	Code	TitleEn									Title
164760	103497	40101712	Screw chiller									چیلر اسکرو
164761	103497	40101713	Absorption chiller									چیلر جذبی
164762	103497	40101714	Absorption chiller heater									چیلر-هیتر جذبی
164764	103497	40101716	Cooling tower									برج خنک‌کننده
164765	103497	40101717	Air conditioner power saver									کاهنده مصرف کولر
164786	103660	41101708	Laboratory grinder or polisher									سنگ‌زنی آزمایشگاهی
164787	103668	41101811	Electron probe x ray micro analyzer									میکروآنالایزر
164788	103668	41101812	Particle accelerator									شتاب‌دهنده ذرات
164789	103849	41103416	Temperature cycle chamber									اتاق سیکل دما
164790	103856	41103514	Laboratory steam generator									ژنراتور بخار
164791	116675	41104021	Fraction collector									جمع‌کننده فراکسیون
164792	116731	41104513	Magnesium melt oven									کوره ذوب منیزیم
164793	116758	41104818	Structured packing									پکینگ ساختاریافته
164794	116767	41104930	Molecular sieve									غربال مولکولی
164795	103919	41111630	Dial indicator or dial gauge									ساعت اندازه‌گیری
164796	103932	41111740	Automated optical inspection system									سیستم AOI
164797	103950	41111951	Humidistat									رطوبت‌سنج
164798	103950	41111952	Hydrogen sulfide sensor									سنسور H2S
164799	103950	41111965	Water sensor									سنسور آب
164800	103950	41111967	Lateral long yaw sensor									سنسور انحراف
164801	103950	41111970	Temperature sensor									سنسور دما
164802	103950	41111971	Binary counter									شمارنده باینری
164803	103996	41112222	Temperature gauge									دماسنج
164804	103996	41112223	Compound gauge									گیج ترکیبی
164805	103996	41112224	Infrared thermometer									دماسنج مادون قرمز
164806	103996	41112225	Resistance temperature detector RTD									RTD
164807	104032	41113040	Colony counter									کلنی شمار
164809	104109	41113650	Functional tester									تستر عملکردی
164810	104109	41113651	Ring out board									برد تست
164811	104109	41113652	Wire assembly board									برد سیم‌کشی
164812	104109	41113653	In circuit tester ICT									تستر ICT
164816	116889	41115831	Stacker or magazine for microplate handling									استاکر میکروپلیت
164817	103950	41111953	Supplemental inflator restraint arming sensor									سنسور کیسه هوا
164818	103950	41111954	Liquid sensor									سنسور مایع
164819	103950	41111955	Solar sensor									سنسور خورشیدی
164820	103950	41111956	Infrared temperature sensor									سنسور دمای مادون قرمز
164821	103950	41111957	Oil pressure sensor									سنسور فشار روغن
164822	103950	41111958	Manifold ambient pressure sensor									سنسور فشار منیفولد
164823	103950	41111959	Fuel pressure sensor									سنسور فشار سوخت
164824	103950	41111960	Ultrasonic sensor									سنسور اولتراسونیک
164825	103950	41111961	Occupant sensor									سنسور سرنشین
164826	103950	41111962	Brake wear sensor									سنسور سایش ترمز
164827	103950	41111963	Fuel level sensor									سنسور سطح سوخت
164828	103950	41111964	Seat belt tension sensor									سنسور کشش کمربند
164829	103950	41111966	Humidity sensor									سنسور رطوبت
164830	103950	41111968	Angular rate sensor									سنسور نرخ زاویه‌ای
164831	103950	41111969	Voltage control sensor									سنسور کنترل ولتاژ
164832	103996	41112226	Low temperature thermocouple sensor									ترموکوپل دمای پایین
164833	103996	41112227	High temperature thermocouple sensor									ترموکوپل دمای بالا
164834	104010	41112413	Differentialpressure gauge									فشارسنج تفاضلی
164835	116853	41115324	Ultraviolet sensor									سنسور ماوراء بنفش
164836	116930	41116149	Limulus amebocyte lysate LAL tester									تستر LAL
164850	114820	42131708	Surgical cleanup or room turnover packs or kits									کیت تمیزکاری اتاق عمل
164851	114856	42141608	Bedpan liners or bags									کیسه لگن بیمار
164852	104282	42141810	Iontophoresis electrodes									الکترود یونتوفورز
164853	104282	42141811	Extracorporeal shock wave therapy systems									سیستم شاک ویو
164854	142275	42143203	Artificial insemination catheters									کاتتر تلقیح مصنوعی
164855	142275	42143204	Embryo transfer catheters									کاتتر انتقال جنین
164856	114852	42144000	External hearing device parts and accessories									قطعات سمعک خارجی
164862	104511	42161900	Therapeutic apheresis equipment and supplies									تجهیزات آفرزیس
164864	115283	42172105	Mobile medical service automated external defibrillator AED accessories									لوازم AED
164865	115384	42182706	Wound measuring grids or devices									اندازه‌گیر زخم
164867	115615	42203426	Angiography guidewire torque devices									دستگاه گشتاور سیم
164868	115615	42203427	Angiography introducer needles									سوزن معرفی‌کننده
164869	104555	42203505	Implantable cardioverter defibrillators ICD or cardiac resynchronization therapy defibrillators CRT-D									دستگاه ICD
164870	115759	42221515	Central venous catheter repair kit or sets									کیت تعمیر کاتتر
164874	116080	42281530	Steam autoclave or sterilizer accessories									لوازم اتوکلاو
164875	116424	42295465	Neurophysiological monitoring systems									سیستم پایش عصبی
164879	116485	42311540	Alginate dressings									پانسمان آلژینات
164880	116485	42311541	Biological dressings									پانسمان بیولوژیک
164881	143863	42312504	Facial support garments									لباس حمایت صورت
164899	114918	42142535	Anesthesia nerve block trays or needles									کیت بلوک عصبی
164900	115615	42203428	Angiography control valves and hemostatic valves									شیر هموستاتیک
164901	116112	42281811	Sterilization container locks									قفل ظرف استریل
164904	117344	43201827	Portable hard disk storage device									هارد قابل حمل
164905	104870	43211728	Smart card dummy terminal									ترمینال کارت هوشمند
164906	104870	43211729	Optical mark reader									خواننده نوری
164907	104895	43211908	Vacuum fluorescent display									نمایشگر VFD
164908	117456	43222640	Wireless access point									اکسس پوینت بی‌سیم
164909	127939	43201414	Hard disk protector									محافظ هارد
164910	117344	43201826	Compact disk read only memory CD ROM array									آرایه CD-ROM
164911	117374	43211618	Universal serial bus general packet radio service USB GPRS modem									مودم GPRS
164912	104899	43212115	Bar code printer									چاپگر بارکد
164913	104899	43212116	Radio frequency identification RFID tag printer									چاپگر RFID
164914	105034	43232613	Manufacturing execution system MES software									نرم‌افزار MES
164915	117344	43201828	Digital video disc audio DVD A									DVD-A
164916	117344	43201829	Digital video disc video DVD V									DVD-V
164917	117352	43201904	Digital video disc audio video DVD AV									DVD-AV
164918	142994	43202219	Automotive heating ventilation air conditioning HVAC control head assembly									مجموعه کنترل HVAC
164919	142994	43202220	Automotive heating ventilation air conditioning HVAC power module									ماژول برق HVAC
164920	142994	43202221	Automotive heating ventilation air conditioning HVAC resistor assembly									مجموعه مقاومت HVAC
164921	104895	43211909	Poly light emitting diode LED display									نمایشگر LED
164922	104895	43211910	Display tilt mechanism									مکانیزم چرخش نمایشگر
164923	104895	43211911	Touchscreen glass									شیشه لمسی
164924	104895	43211912	Touchscreen film									فیلم لمسی
164925	117442	43221722	Global positioning system GPS antenna									آنتن GPS
164926	117442	43221723	Cellular antenna									آنتن سلولی
164927	111239	44103206	Fingerprint time attendance and access control machine									دستگاه حضور و غیاب اثر انگشتی
164928	105238	45101709	Printing film									فیلم چاپ
164929	133672	45111706	Combination audio mixer and amplifier									میکسر و آمپلی‌فایر
164930	133672	45111707	Audio equipment connector and stage box									استیج باکس
164931	105406	46171622	Closed circuit television CCTV system									دوربین مداربسته
164932	107751	46191507	Passive firestop system									سیستم ضد حریق غیرفعال
164939	184088	51453502	Nitazoxanide									نیتازوکسانید
164940	181786	51282109	Faropenem sodium									فاروپنم سدیم
164941	184079	51452601	Febantel									فبانتل
164943	106404	51101913	Amodiaquine									آمودیاکین
164944	106404	51101914	Artesunate									آرتسونات
164945	106404	51101915	Benflumetol or lumefantrine									لومفانترین
164948	182830	51341802	Oseltamivir									اوسلتامیویر
164949	182845	51342305	Ganciclovir									گانسیکلوویر
164950	182882	51343004	Stavudine or stavidine									استاوودین
164951	182845	51342301	Valaciclovir or valacyclovir									والاسیکلوویر
164952	182845	51342308	Valganciclovir									والگانسیکلوویر
164955	200360	51202409	Infliximab									اینفلیکسیماب
164956	199857	51112705	Oxaliplatin									اگزالیپلاتین
164958	106491	51111824	Exemestane									اگزمستان
164961	106786	51182047	Tibolone									تیبولون
164963	183884	51431602	Atomoxetine									آتوموکستین
164964	181498	51261703	Nebivolol									نبیولول
164966	183932	51432503	Perindopril									پریندوپریل
164971	183987	51433804	Levosimendan									لووسیمندان
164979	183940	51432606	Eplerenone									اپلرنون
164982	106560	51141535	Cabergoline									کابرگولین
164985	106560	51141538	Donepezil									دونپزیل
164989	183605	51401538	Midazolam									میدازولام
164990	182745	51333410	Ziprasidone									زیپراسیدون
164991	182284	51294403	Aripiprazole									آریپیپرازول
165001	183365	51384802	Etoricoxib									اتوریکوکسیب
165008	106645	51151666	Tolterodine									تولترودین
165015	106679	51161524	Tiotropium									تیوتروپیوم
165020	106724	51171823	Granisetron									گرانیسترون
165025	106720	51171714	Racecadotril									راسکادوتریل
165028	106730	51171926	Sevelamer									سولامر
165041	137081	51201810	Galsulfase									گالسولفاز
165042	137081	51201811	Thalidomide									تالیدومید
165052	143977	51241232	Isotretinoin									ایزوترتینوئین
165056	106992	52141804	Domestic electric fan									پنکه خانگی
165068	112970	53102715	Prison officer uniform									یونیفرم زندانبان
165069	112970	53102716	Prisoner uniform									یونیفرم زندانی
165070	107063	53103200	Disposable clothes									لباس یکبار مصرف
165072	165070	53103201	Disposable work coat									روپوش کار یکبار مصرف
165074	107258	55101529	Bankbook or passbook									دفترچه بانکی
165108	105743	60131520	Drum stick									چوب طبل
165109	108116	72101509	Fire protection system and equipment maintenance or repair service									تعمیر سیستم اطفاء حریق
165110	107328	72110000	Residential building construction services									خدمات ساخت مسکونی
165111	165110	72111000	Single family dwelling construction services									ساخت خانه تک‌خانواری
165112	165111	72111001	Single family home remodeling addition and repair service									بازسازی خانه
165113	165111	72111002	Single family home general remodeling service									بازسازی عمومی
165114	165111	72111003	On site mobile home repair service									تعمیر خانه سیار
165115	165111	72111004	Patio and deck construction and repair service									ساخت و تعمیر پاسیو
165116	165111	72111005	Single family home fire damage repair service									تعمیر آسیب آتش
165117	165111	72111006	Single family home new construction service									ساخت جدید خانه
165118	165111	72111007	Single family prefabricated home erection service									نصب خانه پیش‌ساخته
165119	165111	72111008	Single family new town home or garden home construction service									ساخت خانه شهری
165120	165110	72111100	Multiple unit dwelling construction services									ساخت ساختمان چندواحدی
165121	165120	72111101	New apartment building construction service									ساخت آپارتمان
165122	165120	72111102	New cooperative construction service									ساخت تعاونی
165123	165120	72111103	New condominium construction service									ساخت کاندومینیوم
165124	165120	72111104	New dormitory construction service									ساخت خوابگاه
165125	165120	72111105	New hotel or motel construction service									ساخت هتل
165126	165120	72111106	Apartment remodeling service									بازسازی آپارتمان
165127	165120	72111107	Cooperative apartment remodeling service									بازسازی تعاونی
165128	165120	72111108	Condominium remodeling service									بازسازی کاندومینیوم
165129	165120	72111109	Dormitory remodeling service									بازسازی خوابگاه
165130	165120	72111110	Hotel or motel remodeling service									بازسازی هتل
165131	165120	72111111	General residential construction contractor service									پیمانکار عمومی مسکونی
165132	107328	72120000	Nonresidential building construction services									خدمات ساخت غیرمسکونی
165133	165447	72121102	Commercial and office building prefabricated erection service									نصب پیش‌ساخته تجاری
165134	165447	72121103	Commercial and office building renovation and repair service									بازسازی تجاری
165135	165447	72121104	Restaurant construction service									ساخت رستوران
165136	165447	72121105	Shopping center and mall construction service									ساخت مرکز خرید
165137	165132	72121200	Agricultural building construction services									ساخت ساختمان کشاورزی
165138	165137	72121202	Greenhouse construction service									ساخت گلخانه
165139	165132	72121300	Automotive garage and service station construction services									ساخت تعمیرگاه
165140	165139	72121301	Automotive garage construction service									ساخت پارکینگ
165141	165139	72121302	Automotive service station construction service									ساخت پمپ بنزین
165142	165451	72121402	Fire station construction service									ساخت ایستگاه آتش‌نشانی
165143	165451	72121403	Hospital construction service									ساخت بیمارستان
165144	165451	72121404	Post office construction service									ساخت اداره پست
165145	165451	72121406	School building construction service									ساخت مدرسه
165146	165451	72121407	Mausoleum construction service									ساخت مقبره
165147	165451	72121408	Stadium construction service									ساخت استادیوم
165148	165451	72121409	Public library construction									ساخت کتابخانه
165149	165451	72121410	Airport terminal and hanger construction									ساخت ترمینال فرودگاه
165150	165454	72121501	Chemical plant construction service									ساخت کارخانه شیمیایی
165151	165454	72121502	Mine loading and discharging station construction service									ساخت ایستگاه بارگیری معدن
165152	165454	72121503	Oil refinery construction service									ساخت پالایشگاه
165153	165454	72121504	Waste disposal plant construction service									ساخت کارخانه زباله
165154	165454	72121505	Waste water and sewage treatment plant construction service									ساخت تصفیه فاضلاب
165155	165454	72121506	Power plant construction service									ساخت نیروگاه
165156	107328	72140000	Heavy construction services									خدمات ساخت سنگین
165157	165156	72141000	Highway and road construction services									ساخت بزرگراه
165158	165157	72141001	Highway and road new construction service									ساخت جدید بزرگراه
165159	165157	72141002	Highway and road sign or guardrail construction and repair service									نصب علائم جاده
165160	165157	72141003	Highway and road maintenance service									نگهداری بزرگراه
165161	165157	72141004	Highway reflector installation service									نصب رفلکتور
165162	165156	72141100	Infrastructure building and surfacing and paving services									خدمات زیرساخت
165163	165162	72141101	Airport runway construction service									ساخت باند فرودگاه
165164	165162	72141103	Highway and road paving service									آسفالت جاده
165165	165162	72141104	Highway and road resurfacing service									روکش آسفالت
165166	165162	72141110	Oil and gas branch line construction service									خط فرعی نفت و گاز
165167	165162	72141111	Gas main construction service									خط اصلی گاز
165168	165162	72141112	Natural gas compressor station construction service									ایستگاه تقویت گاز
165169	165162	72141113	Oil and gas pipeline construction service									خط لوله نفت و گاز
165170	165162	72141114	Pipeline wrapping service									روکش خط لوله
165171	165162	72141115	Electrical cable laying service									کابل‌کشی برق
165172	165162	72141116	Television cable laying service									کابل‌کشی تلویزیون
165173	165162	72141117	Telephone and communication cable laying service									کابل‌کشی مخابرات
165174	165162	72141118	Telecommunication transmission tower construction service									ساخت دکل مخابراتی
165175	165162	72141119	Aqueduct construction service									ساخت آبراهه
165176	165162	72141120	Sewer line construction service									خط فاضلاب
165177	165162	72141121	Water main construction service									خط اصلی آب
165178	165162	72141122	Electric power line construction service									خط انتقال برق
165179	165162	72141123	Manhole construction service									ساخت منهول
165180	165162	72141124	Pipe laying service									لوله‌گذاری
165181	165162	72141125	Pumping station construction service									ایستگاه پمپاژ
165182	165162	72141126	Underground utilities construction service									تاسیسات زیرزمینی
165183	165156	72141200	Marine construction services									خدمات ساخت دریایی
165184	165183	72141201	Caisson drilling service									حفاری کایسون
165185	165183	72141202	Canal construction service									ساخت کانال
165186	165183	72141203	Dam construction service									ساخت سد
165187	165183	72141204	Dock construction service									ساخت اسکله
165188	165183	72141205	Drainage system construction service									سیستم زهکشی
165189	165183	72141206	Dredging service									لایروبی
165190	165183	72141207	Harbor construction service									ساخت بندر
165191	108063	70171710	Irrigation system construction service									ساخت سیستم آبیاری
165192	165183	72141209	Levee construction service									ساخت خاکریز
165193	165183	72141210	Marina construction service									ساخت مارینا
165194	165183	72141211	Pier construction service									ساخت اسکله
165195	165183	72141212	Pond construction service									ساخت استخر
165196	165183	72141214	Sheet pile driving service									شمع‌کوبی ورق
165197	165183	72141215	Underwater construction service									ساخت زیر آب
165199	165347	72153107	Golf course construction service									ساخت زمین گلف
165200	165347	72153108	Tennis court construction service									ساخت زمین تنیس
165201	165156	72141400	Detention facility construction and repair services									ساخت بازداشتگاه
165202	165201	72141401	Detention facility construction service									ساخت بازداشتگاه
165203	165201	72141402	Detention facility remodeling and repair									بازسازی بازداشتگاه
165204	165156	72141500	Land preparation services									آماده‌سازی زمین
165205	165204	72141502	Land pre-construction assessment service									ارزیابی پیش از ساخت
165206	165204	72141503	Rock removal service									برداشت سنگ
165207	165204	72141504	Timber removal service									برداشت الوار
165208	165204	72141507	Pile driving service									شمع‌کوبی
165209	165204	72141508	Blasting service except building demolition									آتش‌باری
165210	165204	72141509	Trenching service									ترانشه‌کنی
165211	165464	72141605	Railway track laying service									ریل‌گذاری
165212	107328	72150000	Specialized trade construction and maintenance services									خدمات تخصصی ساخت
165213	165212	72151000	Boiler and furnace construction and maintenance services									ساخت و نگهداری دیگ بخار
165214	165213	72151001	Boiler maintenance service									نگهداری دیگ
165215	165213	72151002	Boiler installation and setup service									نصب دیگ
165216	165213	72151003	Heating system maintenance and repair service									تعمیر سیستم گرمایش
165217	165213	72151004	Hydronics heating system maintenance and repair service									تعمیر سیستم هیدرونیک
165218	165212	72151100	Plumbing construction services									خدمات لوله‌کشی
165219	165218	72151101	Septic system construction service									ساخت سپتیک
165220	165218	72151102	Fire sprinkler system installation service									نصب اسپرینکلر
165221	165218	72151103	Irrigation sprinkler system installation service									نصب آبپاش
165222	165212	72151200	Heating and cooling and air conditioning HVAC construction and maintenance services									خدمات HVAC
165223	165222	72151201	HVAC mechanical construction service									ساخت HVAC
165224	165222	72151202	HVAC process piping construction service									لوله‌کشی HVAC
165225	165222	72151203	HVAC solar energy construction service									HVAC خورشیدی
165226	165222	72151204	HVAC ventilation and duct work construction service									کانال‌کشی HVAC
165227	165222	72151205	HVAC refrigeration construction service									تبرید HVAC
165228	165222	72151206	HVAC heating system construction service									گرمایش HVAC
165229	165212	72151300	Painting and paper hanging services									نقاشی و کاغذ دیواری
165230	165229	72151301	Residential painting service									نقاشی مسکونی
165231	165229	72151302	Commercial painting service									نقاشی تجاری
165232	165229	72151303	Industrial painting service									نقاشی صنعتی
165233	165229	72151304	Aircraft painting service									نقاشی هواپیما
165234	165229	72151305	Bridge painting service									نقاشی پل
165235	165229	72151306	Pavement marking service									خط‌کشی جاده
165236	165229	72151307	Ship painting service									نقاشی کشتی
165237	165229	72151308	Paper hanging service									کاغذ دیواری
165238	165212	72151400	Wall covering construction services									پوشش دیوار
165239	165238	72151401	Commercial wall covering construction service									پوشش دیوار تجاری
165240	165238	72151402	Residential wall covering construction service									پوشش دیوار مسکونی
165241	165212	72151500	Electrical system services									خدمات سیستم الکتریکی
165242	165241	72151501	Lighting installation services									نصب روشنایی
165243	165241	72151502	Electric power system construction service									ساخت سیستم برق
165244	165241	72151503	Cogeneration plant construction service									ساخت نیروگاه CHP
165245	165241	72151505	Standby or emergency power installation service									نصب برق اضطراری
165246	165241	72151506	Switchgear and related devices installation service									نصب تابلو برق
165247	165241	72151507	Electronic controls installation service									نصب کنترل الکترونیکی
165248	165241	72151508	Computerized controls installation service									نصب کنترل کامپیوتری
165249	165241	72151509	Energy management controls installation service									نصب مدیریت انرژی
165250	165241	72151510	Environmental system control installation service									نصب کنترل محیطی
165251	165241	72151511	Lighting system maintenance or repair service									تعمیر روشنایی
165252	165212	72151600	Specialized communication system services									خدمات سیستم ارتباطی
165253	165252	72151601	Cable television installation service									نصب کابل تلویزیون
165254	165252	72151602	Fiber optic cable installation service									نصب فیبر نوری
165255	165252	72151603	Specialized sound equipment installation service									نصب سیستم صوتی
165256	165252	72151604	Telephone and telephone equipment installation service									نصب تلفن
165257	165252	72151605	Voice and data and video wiring service									کابل‌کشی شبکه
165258	165212	72151700	Safety and security system installation services									نصب سیستم امنیتی
165259	165258	72151701	Access control system installation service									نصب کنترل دسترسی
165260	165258	72151702	Closed circuit television system installation service									نصب دوربین مداربسته
165261	165258	72151703	Fire detection and burglar alarm systems installation service									نصب دزدگیر و اعلام حریق
165262	165212	72151800	Machine installation and maintenance and repair services									نصب و تعمیر ماشین‌آلات
165263	165262	72151801	Banking machine installation and maintenance									نصب و نگهداری ATM
165264	165212	72151900	Masonry and stonework services									خدمات سنگ‌کاری و بنایی
165265	165264	72151901	Foundation building service									ساخت فونداسیون
165267	165264	72151903	Bricklaying service									آجرچینی
165268	165264	72151904	Chimney construction and maintenance service									ساخت و نگهداری دودکش
165269	165264	72151905	Concrete block masonry service									بلوک‌چینی
165270	165264	72151906	Drain tile installation service									نصب لوله زهکشی
165271	165264	72151907	Exterior marble masonry service									سنگ‌کاری مرمر
165272	165264	72151908	Refractory or acid brick masonry service									آجرچینی نسوز
165273	165264	72151909	Stone masonry service									سنگ‌کاری
165274	165264	72151910	Mortar tuckpointing or restoration service									مرمت ملات
165275	165264	72151911	Unit paver installation service									نصب سنگفرش
165276	165212	72152000	Plastering and drywall services									خدمات گچ‌کاری
165277	165276	72152001	Drywall installation and repair service									نصب و تعمیر دیوار خشک
165278	165276	72152002	Fresco installation and repair service									نقاشی دیواری
165279	165276	72152003	Mantel installation and repair service									نصب شومینه
165280	165276	72152004	Plain or ornamental plastering service									گچ‌بری
165281	165276	72152005	Stucco installation and repair service									نصب استاکو
165282	165212	72152100	Acoustical and insulation services									عایق‌کاری
165283	165282	72152101	Acoustical and ceiling work service									سقف کاذب آکوستیک
165284	165282	72152102	Exterior insulation and finishing service									عایق خارجی
165285	165282	72152103	Building insulation service									عایق‌کاری ساختمان
165286	165282	72152104	Solar reflecting insulation film service									فیلم عایق خورشیدی
165287	165212	72152200	Terrazzo tile and marble and mosaic services									خدمات موزاییک
165288	165287	72152201	Interior marble installation service									نصب مرمر داخلی
165289	165287	72152202	Mosaic creation and repair service									ساخت و تعمیر موزاییک
165290	165287	72152203	Terrazzo installation and repair service									نصب و تعمیر تراتزو
165291	165287	72152204	Ceramic tile installation service									نصب کاشی
165292	165212	72152300	Carpentry services									خدمات نجاری
165293	165292	72152301	Rough carpentry service									نجاری خشن
165294	165292	72152302	Finish carpentry service									نجاری پرداخت
165295	165292	72152303	Cabinet building and installation service									ساخت و نصب کابینت
165296	165212	72152400	Window and door installation and erection services									نصب درب و پنجره
165297	165296	72152401	Garage door installation or erection service									نصب درب پارکینگ
165298	165296	72152402	Prefabricated window and door installation service									نصب درب و پنجره پیش‌ساخته
165299	165296	72152403	Entryway and exit framing service									قاب‌بندی ورودی
165300	165296	72152404	Metal stud installation service									نصب استاد فلزی
165301	165296	72152405	Store fixture installation service									نصب تجهیزات فروشگاه
165302	165212	72152500	Floor laying services									خدمات کف‌سازی
165303	165302	72152501	Access flooring system installation service									نصب کف کاذب
165304	165302	72152502	Asphalt tile installation service									نصب کاشی آسفالتی
165305	165302	72152503	Carpet laying service									موکت‌کشی
165306	165302	72152504	Ceramic floor tile installation service									نصب کاشی کف
165307	165302	72152505	Linoleum installation service									نصب لینولئوم
165308	165302	72152506	Resilient floor laying service									کف‌سازی ارتجاعی
165309	165302	72152507	Vinyl floor tile and sheet installation service									نصب کف وینیل
165310	165302	72152508	Wood floor installation and refinishing service									نصب و پرداخت کف چوبی
165311	165302	72152509	Floor leveling service									تراز کردن کف
165312	165212	72152600	Roofing and siding and sheet metal services									خدمات سقف و ورق فلزی
165313	165312	72152601	Roofing service									سقف‌سازی
165314	165312	72152602	Gutter and downspout service									نصب ناودان
165315	165312	72152603	Skylight installation service									نصب نورگیر
165316	165312	72152604	Architectural sheet metal service									ورق فلزی معماری
165317	165312	72152605	Ceiling erection and repair service									ساخت و تعمیر سقف
165318	165312	72152606	Siding installation and repair service									نصب نما
165319	165312	72152607	Chute installation service									نصب ناودان زباله
165320	165212	72152700	Concrete installation and repair services									خدمات بتن‌ریزی
165321	165320	72152702	Grouting service									تزریق ملات
165322	165320	72152703	Gunite installation service									شاتکریت
165323	165320	72152704	Curb construction service									ساخت جدول
165324	165320	72152705	Sidewalk or ramp construction service									ساخت پیاده‌رو
165325	165320	72152706	Driveway construction service									ساخت راه ورودی
165326	165320	72152707	Retaining wall construction service									ساخت دیوار حائل
165327	165320	72152708	Parking lot construction service									ساخت پارکینگ
165328	165320	72152709	Concrete pumping service									پمپ بتن
165329	165320	72152710	Foundation and footing construction service									ساخت فونداسیون
165330	165320	72152711	Concrete patio construction service									ساخت پاسیو بتنی
165331	165212	72152800	Water well drilling services									خدمات حفاری چاه آب
165332	165331	72152801	Domestic water well drilling service									حفاری چاه خانگی
165333	165331	72152802	Geothermal water well drilling service									حفاری چاه زمین‌گرمایی
165334	165212	72152900	Structural steel erection services									خدمات اسکلت فلزی
165335	165334	72152901	Metal building front installation service									نصب نمای فلزی
165336	165334	72152902	Concrete reinforcement placing service									میلگردگذاری
165337	165334	72152903	Elevator front installation service									نصب درب آسانسور
165338	165334	72152904	Exterior metal wall system installation service									نصب دیوار فلزی
165339	165334	72152905	Structural iron work service									اسکلت آهنی
165340	165334	72152906	Metal lath and furring service									رابیتس‌بندی
165341	165334	72152907	Precast concrete structural framing panel placing service									نصب پنل پیش‌ساخته
165342	165334	72152908	Smoke stack installation service									نصب دودکش صنعتی
165343	165334	72152909	Metal storage tank erection service									نصب مخزن فلزی
165344	165212	72153000	Glass and glazing services									خدمات شیشه‌بری
165345	165344	72153001	Ballistic resistant glazing installation service									نصب شیشه ضدگلوله
165346	165344	72153002	Glazing installation and repair service									نصب و تعمیر شیشه
165347	165212	72153100	Athletic and recreational facility construction services									ساخت اماکن ورزشی
165348	165347	72153101	Bowling alley installation service									نصب بیلیارد
165349	165347	72153102	Indoor sport court construction service									ساخت سالن ورزشی
165350	165347	72153103	Playground construction and equipment installation service									ساخت زمین بازی
165351	165347	72153104	Spa or hot tub construction and installation service									ساخت جکوزی
165352	165347	72153105	Swimming pool construction service									ساخت استخر
165353	165212	72153200	Coating and caulking and weather water and fireproofing services									خدمات آب‌بندی و ضد حریق
165354	165353	72153201	Plastic coating of concrete structures service									روکش پلاستیکی بتن
165355	165353	72153202	Metal structure coating service									روکش سازه فلزی
165356	165353	72153203	Corrosion control service									کنترل خوردگی
165357	165353	72153204	Damp proofing service									رطوبت‌گیری
165358	165353	72153205	Caulking service									درزگیری
165359	165353	72153206	Building fireproofing service									ضد حریق ساختمان
165360	165353	72153207	Glazing of concrete surfaces service									شیشه‌ای کردن بتن
165361	165353	72153208	Insulation of pipes and boilers service									عایق لوله و دیگ
165362	165353	72153209	Waterproofing service									آب‌بندی
165363	165212	72153300	Service station equipment installation and maintenance services									نصب و نگهداری پمپ بنزین
165364	165363	72153301	Gasoline pump installation service									نصب پمپ بنزین
165365	165363	72153302	Diesel pump installation service									نصب پمپ گازوئیل
165366	165212	72153400	Rigging and scaffolding services									خدمات داربست و طناب‌کشی
165367	165212	72153500	Structural exterior cleaning services									خدمات شستشوی نمای ساختمان
165368	165367	72153501	Building exterior cleaning service									شستشوی نمای ساختمان
165369	165367	72153502	Building exterior sandblasting service									سندبلاست نما
165370	165367	72153503	Building exterior steam cleaning service									بخارشوی نما
165371	165212	72153600	Interior finishing and furnishing and remodeling services									خدمات دکوراسیون داخلی
165372	165371	72153601	Bathtub refinishing and repair service									بازسازی وان
165373	165371	72153602	Closet organizer installation and repair service									نصب کمد دیواری
165374	165371	72153603	Counter top installation service									نصب کانتر
165375	165371	72153604	Drapery track installation service									نصب ریل پرده
165376	165371	72153605	Kitchen and bathroom remodeling service									بازسازی آشپزخانه و حمام
165377	165371	72153606	Office furniture installation service									نصب مبلمان اداری
165378	165371	72153607	Plastic wall tile installation service									نصب کاشی پلاستیکی
165379	165371	72153608	Window treatment installation service									نصب پرده
165380	165371	72153609	Domestic or commercial appliance installation service									نصب لوازم خانگی
165381	165371	72153610	Prefabricated fireplace installation service									نصب شومینه پیش‌ساخته
165382	165371	72153611	Kitchen cabinet installation service									نصب کابینت آشپزخانه
165383	165471	72153701	Parking facility equipment installation									نصب تجهیزات پارکینگ
165384	165471	72153702	Parking lot maintenance									نگهداری پارکینگ
165389	165212	72153900	Building site preparation services									آماده‌سازی سایت ساختمان
165390	165389	72153901	Shoring and underpinning work									شمع‌بندی و زیرسازی
165391	165389	72153902	Mobile home site set up and tie down									نصب خانه سیار
165392	165212	72154000	Specialty building and trades services									خدمات تخصصی ساختمانی
165393	165392	72154001	Antenna installation service									نصب آنتن
165394	165392	72154002	Artificial turf installation service									نصب چمن مصنوعی
165395	165392	72154003	Awning installation service									نصب سایبان
165396	165392	72154004	Building mover service									جابجایی ساختمان
165397	165392	72154005	Cable splicingservice									اتصال کابل
165398	165392	72154006	Core drilling and cutting service									مغزه‌گیری و برش
165399	165392	72154007	Dewatering service									آب‌کشی
165400	165392	72154008	Diamond drilling and sawing service									برش الماسه
165401	165392	72154009	Industrial dock and dock equipment installation service									نصب اسکله صنعتی
165402	165392	72154010	Elevator installation maintenance and repair service									نصب و تعمیر آسانسور
165403	165392	72154011	Epoxy application service									اجرای اپوکسی
165404	165392	72154012	Concrete forms erection and dismantling service									قالب‌بندی بتن
165405	165392	72154013	Fence construction service									ساخت حصار
